country,year,source_string,articleid,title,date,page,rubric,description,event_day,place_new,trans_place,duration,form,part_high,part_low,part_number2,transpart,campaign,issue_new1,issue_new2,issue_new3,frame1_1,frame1_2,frame1_3,frame2_1,frame2_2,frame2_3,frame3_1,frame3_2,frame3_3,european_frame1,european_frame2,european_frame3,ad1_level,ad1_type,ad2_level,ad2_type,police,arrests,wounded,noorgs,org1_name,org1_type,org2_name,org2_type,org3_name,org3_type,org4_name,org4_type,org5_name,org5_type,org6_name,org6_type,org7_name,org7_type,comment,place_num,place_string,european_issue,european_frame,european_ad,european_theme,european_actor
D,1998,FR,Deutsche Bauern stärken Borcherts_01.04.1998_1,Deutsche Bauern stärken Borcherts,01 Apr 98,1,NAC,Bauern protestieren in Brüssel gegen die Agenda 2000,Tuesday,BE: Brüssel,1,1,"demonstration, protest march",1000,,1000,1,no campaign,Agriculture,,,e1 labour & social security,,,,,,,,,0,,,European,Council of Ministers,,,0,0,0,1,Deutscher Bauernverband,national interest association,,,,,,,,,,,,,,,,1,0,1,1,1
D,2006,FR,Protestmarsch von Wiesbaden nach_19.05.2006_30,Protestmarsch von Wiesbaden nach,19 May 06,30,R Region/LR3 Lokal-Rundschau Kreis Offenbach/Groß-Gernau/Darmstadt,Protestmarsch nach Brüssel um dort Petition an EU-Abgeordneten zur Unterstützung der Demokratie in Venezuela zu überreichen,Thursday,Europa,1,7,"demonstration, protest march",,,1000,1,no campaign,Peace/foreign affairs,,,c3 multiculturalist-universalist,c3 multiculturalist-universalist,,,,,,,,0,,,European,European Commission,,,0,0,0,2,Menschenrechtsorganisation Proveo (London),"national social movement organisation, initiative, network",Menschenrechtsorganisation Vive (Venezuela),"national social movement organisation, initiative, network",,,,,,,,,,,,,,0,0,1,0,1
D,2002,FR,Weihnachtsmänner dürfen mitmarschieren. Dänische_13.12.2002_5,Weihnachtsmänner dürfen mitmarschieren. Dänische,13 Dec 02,5,R Region/NAC Nachrichten,Demonstrationen von Globalisierungskritikern und EU-Gegnern bei EU-Gipfel in Kopenhagen,Friday,DK: Kopenhagen,1,1,"demonstration, protest march",20000,,20000,1,no campaign,EU integration (general),Market/liberalization,,,,,,,,,,,,,,European,European Council,,,1,1,0,1,Peoples Global Action Dänemark,"national social movement organisation, initiative, network",,,,,,,,,,,,,,,,1,,1,1,1
D,1999,FR,Bauern wehren sich gegen_23.02.1999_1,Bauern wehren sich gegen,23 Feb 99,1,NAC,"Bauern aus ganz Europa protestieren bei EU-Agrarministertreffen gegen ""Agenda 2000""",Monday,BE: Brüssel,1,1,"demonstration, protest march",50000,30000,40000,1,no campaign,Agriculture,Agriculture,,e2 economic prosperity/liberalism,e1 labour & social security,ou3 environment/sustainability,e2 economic prosperity/liberalism,e1 labour & social security,ou3 environment/sustainability,,,,0,0,,European,Council of Ministers,,,0,0,0,5,europäische Bauernverbände,national interest association,Deutscher Bauernverband (DBV),national interest association,,,,,,,,,,,,,,1,0,1,1,1
D,1997,FR,Union demonstriert Einigkeit. Parteispitzen_05.09.1997_1,Union demonstriert Einigkeit. Parteispitzen,05 Sep 97,1,R Region/NAC,Bauern protestieren am Rande des Unionsstrategiegipfels gegen EU-Agrarpolitik,Thursday,D: Andechs,0,1,"demonstration, protest march",,,1000,0,no campaign,Agriculture,,,,,,,,,,,,,,,national,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,,,,1,,0,1,0
D,2004,FR,Bund bekennt sich zu_25.06.2004_12,Bund bekennt sich zu,25 Jun 04,12,S Stadt,"Proteste gegen die EU-Richtlinie über die ""Patentierbarkeit computerimplentierter Erfindungen""",Wednesday,D: Karlsruhe,0,1,"demonstration, protest march",,,1000,0,no campaign,Market/liberalization,,,c3 multiculturalist-universalist,ou1 political efficiency & efficacy,,,,,,,,0,,,European,European Commission,national,National state actor,0,0,0,6,Attac,"national social movement organisation, initiative, network",Bündnis 90/Die Grünen Jugend Jugend,national party ,Linux-Verband,national interest association,Foe Bud,"national social movement organisation, initiative, network",Free Software Foundation Europe,"transnational social movement organisation, initiative, network",Förderverein für eine Freie Informationelle Infrastruktur,"national social movement organisation, initiative, network",,,,,,1,0,1,1,1
D,1999,FR,Minister Müller ausgepfiffen. Beschäftigte_10.03.1999_4,Minister Müller ausgepfiffen. Beschäftigte,10 Mar 99,4,NAC,"Mehr als 35000 protestiern in Bonn gegen den drohenden Verlust, der durch die Liberalisierung des Energiemarktes ausgelöst wurde und der den europäischen Wettbewerb gefährde",Tuesday,D: Bonn,0,1,"demonstration, protest march",35000,,35000,1,no campaign,Market/liberalization,Environment/animal,Social/labor,e1 labour & social security,e1 labour & social security,e2 economic prosperity/liberalism,e1 labour & social security,e1 labour & social security,e2 economic prosperity/liberalism,,,,1,1,,national,National state actor,national,Economic actor,0,0,0,1,ÖTV,national trade union ,,,,,,,,,,,,,,,,0,1,0,1,1
D,1999,FR,Zwei Europas tummeln sich_31.05.1999_4,Zwei Europas tummeln sich,31 May 99,4,NAC,Demonstration in Köln gegen den EU-Gipfel,Saturday,D: Köln,0,1,"demonstration, protest march",15000,,15000,1,no campaign,Social/labor,Market/liberalization,,c3 multiculturalist-universalist,e1 labour & social security,e1 labour & social security,c3 multiculturalist-universalist,e1 labour & social security,ou3 environment/sustainability,e1 labour & social security,,,0,0,0,European,European Council,European,European Central Bank,0,0,0,55,"Bündnis ""Europäische Märsche gegen Erwerbslosigkeit, ungeschützte Beschäftigung , Rassismus und Ausgrenzung""",transnational union,Gewerkschaft Nahrung Genuss Gaststätten (NGG),national trade union ,Bündnis Köln 99,"national social movement organisation, initiative, network",DKP,national party ,"NGO Weed (Weltwirtschaft, Ökologie und Entwicklung)","national social movement organisation, initiative, network",Arbeitslosenverband Deutschland,national interest association,"Erwerbslosennetzwerk ""Apeis"" (Frankreich)","national social movement organisation, initiative, network","Arbeitslosengruppen, Gewerkschaften und soziale Initiativen in Europa; dänische Jungsozialisten, englische Gewerkschafter; Nichtregierungsorganisationen, kirchliche Gruppen, gesellschaftliche Initiativen, Finanzierung durch Stadt Köln, VHS, Hei",,,1,0,1,1,1
D,2006,FR,Demonstration in Wiesbaden. Protest_17.05.2006_20,Demonstration in Wiesbaden. Protest,17 May 06,20,REG Rhein-Main & Hessen,In Wiesbaden finden Demonstrationen gegen Studiengebühren und die Nicht-EU-Ausländer-Regelung statt,Tuesday,D: Wiesbaden,0,1,"demonstration, protest march",400,,400,0,no campaign,Education,Immigration,,e1 labour & social security,e1 labour & social security,ou1 political efficiency & efficacy,c3 multiculturalist-universalist,,,,,,0,0,,subnational,National state actor,,,0,0,0,2,AStA Wiesbaden,subnational student organization ,Aktionsbündnis gegen Studiengebühren,"national social movement organisation, initiative, network",,,,,,,,,,,,,,1,0,0,1,0
D,2006,FR,Studenten empört. Ausländer-Regel der_09.05.2006_23,Studenten empört. Ausländer-Regel der,09 May 06,23,REG Rhein-Main & Hessen/ S Stadt/LOK Frankfurt,"Proteste in Hessen gegen Studiengebühren und gegen eine spezielle Regelung, die Studierende aus Nicht-EU-Ländern benachteiligt",Monday,D: Hessen,0,1,"demonstration, protest march",,,1000,0,national campaign,Education,Immigration,,,,,c3 multiculturalist-universalist,e1 labour & social security,c3 multiculturalist-universalist,,,,,0,,subnational,National state actor,,,0,0,0,2,Freier Zusammenschluss von StudentInnenschaften,"subnational social movement organisation, initiative, network",Hochschulgruppe der Jungsozialisten (Jusos) in Hessen,subnational party  ,,,,,,,,,,,,,,1,,0,1,0
D,1996,FR,Hatz auf den Kormoran_29.10.1996_7,Hatz auf den Kormoran,29 Oct 96,7,PUM,"Angler und Fischer aus CH, FR und DE protestieren vor EP in Straßburg gegen EU-Richtlinie, die Kormorane schützt",Weekend,F: Strasbourg,1,1,"demonstration, protest march",10000,,10000,1,no campaign,Environment/animal,,,ou5 other utilitarian,ou3 environment/sustainability,e2 economic prosperity/liberalism,,,,,,,0,,,European,European Parliament,,,0,0,0,1,Fischerei-Verband Unterelsaß (Frankreich),subnational interes association ,,,,,,,,,,,,,,,,1,0,1,1,1
D,2007,FR,Eine Art Europameisterschaft. Berlin_26.03.2007_3,Eine Art Europameisterschaft. Berlin,26 Mar 07,3,R Region/POL Die Seite 3,Globalisierungskritisches Bündnis gegen den EU-Gipfel/die EU protestiert in Berlin bei EU-Geburtstag,Sunday,D: Berlin,0,1,"demonstration, protest march",1000,,1000,0,no campaign,EU integration (general),,,,,,,,,,,,,,,European,European Council,,,0,0,0,1,Berliner Bündnis gegen die EU,"subnational social movement organisation, initiative, network",,,,,,,,,,,,,,,,1,,1,1,0
D,2000,FR,Wörterbuch. Laster. Einige tausend_27.09.2000_4,Wörterbuch. Laster. Einige tausend,27 Sep 00,4,R Region/NAC,Lastwagenfahrer protestieren bei Sternfahrt nach Berlin gegen hohe Kraftstoffpreise und fordern energisches Vorgehen des Kanzlerns gegen Wettbewerbsverzerrungen auf dem europäischen Transportmarkt,Tuesday,D: Berlin,0,1,"demonstration, protest march",6500,,6500,0,no campaign,Market/liberalization,Market/liberalization,Social/labor,e1 labour & social security,e1 labour & social security,,e1 labour & social security,,,e1 labour & social security,,,0,0,0,national,National state actor,,,0,0,0,3,Verband der Spediteure,national interest association,Deutscher Taxi- und Mietwagenverband,national interest association,"Bundesverband Güterverkehr, Logistik und Entsorgung (BGL)",national interest association,,,,,,,,,Org 1 = Org 3?,,,1,0,0,1,0
D,2001,FR,Proteste. Rechtsextremisten festgenommen. Beim_17.12.2001_2,Proteste. Rechtsextremisten festgenommen. Beim,17 Dec 01,2,R Region/NAC Nachrichten,Am Donnerstag und Freitag gab es ebenfalls Proteste zum EU-Gipfel mit insgesamt 90000 Menschen,Thursday,BE: Brüssel,1,1,"demonstration, protest march",78000,60000,69000,1,national campaign,Market/liberalization,Social/labor,,e1 labour & social security,c3 multiculturalist-universalist,c3 multiculturalist-universalist,c3 multiculturalist-universalist,e1 labour & social security,,c3 multiculturalist-universalist,c3 multiculturalist-universalist,c3 multiculturalist-universalist,0,1,1,European,European Council,,,1,0,0,5,Europäischer Gewerkschaftsbund,transnational union,DGB Hochtaunus,subnational union ,DGB Region Rhein-Main,subnational union ,Gewerkschaft Nahrung Genuss Gaststätten (NGG),national trade union ,Attac,"national social movement organisation, initiative, network",,,,,,,,1,1,1,1,1
D,2009,FR,Stütze für Milchbauern. Nach_17.10.2009_21,Stütze für Milchbauern. Nach,17 Oct 09,21,Wirtschaft,"Angekündigte Demonstration in Brüssel des BDM für geringer Produktionsquoten, um die Preise für Milch zu stabilisieren",Monday,BE: Brüssel,1,1,"demonstration, protest march",5000,,5000,1,European campaign,Agriculture,,,ou5 other utilitarian,,,,,,,,,0,,,European,Council of Ministers,European,European Commission,0,0,0,1,Bundesverband Deutscher Milchviehhalter (BDM),national interest association,,,,,,,,,,,,,,,,1,0,1,1,1
D,1999,FR,Hanau. Karawane will Gipfel_19.05.1999_2,Hanau. Karawane will Gipfel,19 May 99,2,"LR Lokalrundschau, Ausgabe: Wetterau-Kreis/LOK",Linksradikales Bündnis ruft zu Anti-EU-Demonstration am 3. Juni auf,Thursday,D: Köln,0,1,"demonstration, protest march",,,1000,1,no campaign,EU integration (general),,,,,,,,,,,,,,,European,European Council,,,0,0,0,3,Karawanekomitee Hanau,"subnational social movement organisation, initiative, network",AG für freies Fluten,"subnational social movement organisation, initiative, network",NAP,"subnational social movement organisation, initiative, network",,,,,,,,,,,,1,,1,1,1
D,1999,FR,EU-Außenministertreffen. Bauern protestieren_15.03.1999_17,EU-Außenministertreffen. Bauern protestieren,15 Mar 99,17,HES,Landwirte protestieren bei EU-Außenministertreffen gegen EU-Agrarpolitik,Saturday,D: Eltville,0,1,"demonstration, protest march",300,,300,0,no campaign,Agriculture,,,e2 economic prosperity/liberalism,,,,,,,,,0,,,European,Council of Ministers,national,National state actor,0,0,0,1,Bauernverband Hessen,subnational interes association ,,,,,,,,,,,,,,,,1,0,1,1,0
D,1998,FR,Echte Kohlköpfe und viel_21.09.1998_17,Echte Kohlköpfe und viel,21 Sep 98,17,R Region/LOK,"V. a. Jugendliche demonstrieren gegen die Kohl-Regierung, da diese v.a. für junge Menschen in Ausbildung nachteilige Entscheidungen getroffen haben. Vor der EZB wird mit einer Pipeline symbolisch Geld abgepumpt",Saturday,D: Frankfurt am Main,0,1,"demonstration, protest march",30000,,30000,0,no campaign,Education,Immigration,Social/labor,,,,c3 multiculturalist-universalist,,,,,,,0,,national,National state actor,European,European Central Bank,0,0,0,6,Gewerkschaft der Eisenbahner Deutschland,national trade union ,Föderation der demokratischen Arbeitervereine (DIDF),"national social movement organisation, initiative, network",Jugendbündnis Kassel,"subnational social movement organisation, initiative, network",Jugendbündnis Darmstadt,"subnational social movement organisation, initiative, network",IG Metall,national trade union ,PDS,national party ,,,,,,0,,1,0,0
D,1999,FR,Die Bauern drohen mit_13.08.1999_27,Die Bauern drohen mit,13 Aug 99,27,HES,Bauern demonstrieren mit 12 Traktoren in Gelnhausen gegen Sparbeschlüsse der BR und Brüssel,Thursday,D: Gelnhausen,0,1,"demonstration, protest march",12,,12,0,national campaign,Agriculture,Agriculture,,e1 labour & social security,e2 economic prosperity/liberalism,ou5 other utilitarian,e1 labour & social security,e1 labour & social security,,,,,1,0,,national,National state actor,European,EU in general,0,0,0,1,Hessischer Bauernverband,subnational interes association ,,,,,,,,,,,,,,,,1,1,1,1,0
D,2010,FR,"""Das Soziale muss Vorrang_30.09.2010_15","""Das Soziale muss Vorrang",30 Sep 10,15,Wirtschaft,"Demonstration in Brüssel gegen die restiktiven Haushaltskürzungen, an der Demonstranten aus 30 europäischen Ländern teilnehmen",Unknown,BE: Brüssel,1,1,"demonstration, protest march",100000,,100000,1,no campaign,Market/liberalization,,Market/liberalization,e1 labour & social security,ou5 other utilitarian,ou1 political efficiency & efficacy,e1 labour & social security,e1 labour & social security,e2 economic prosperity/liberalism,ou1 political efficiency & efficacy,e1 labour & social security,,0,0,1,European,European Commission,national,National state actor,0,0,0,50,Deutscher Gewerkschaftsbund (DGB),national trade union ,IG BCE,national trade union ,,,,,,,,,,,,,,1,1,1,1,1
D,2002,FR,EU-Pläne ärgern Hafenarbeiter. Protest_15.06.2002_11,EU-Pläne ärgern Hafenarbeiter. Protest,15 Jun 02,11,S Stadt/WIR Wirtschaft,"Hafenarbeiter protestieren gegen EU-Richtlinie, die die Tätigkeiten der Hafenarbeiter und Seeleute zu beider Nachteil vermischen soll und wenden sich auch gegen befristete Konzessionen",Friday,D: Bremerhaven,0,1,"demonstration, protest march",5000,,5000,0,European campaign,Market/liberalization,,,e1 labour & social security,ou5 other utilitarian,e2 economic prosperity/liberalism,,,,,,,0,,,European,Council of Ministers,,,0,0,0,3,Verdi,national trade union ,Zentralverband der deutschen Seehafenbetriebe (ZDS),national interest association,Europäische Transportarbeiter Förderation (ETF),transnational interest association,,,,,,,,,,,,1,0,1,1,1
D,1996,FR,"""An uns denkt keiner_09.11.1996_1","""An uns denkt keiner",09 Nov 96,1,"LR Lokalrundschau, Ausgabe: Main-Kinzig-Kreis/LOK","Proteste der US-Zivilbeschäftigten wehren sich gegen Arbeitsplatzverlust, Gewerkschaften wollen EU-Mittel zur Milderung der Truppenabzugsfolgen nutzen",Unknown,D: Hanau,0,1,"demonstration, protest march",500,,500,0,no campaign,Social/labor,Social/labor,,c3 multiculturalist-universalist,e1 labour & social security,,e1 labour & social security,c3 multiculturalist-universalist,,,,,0,0,,subnational,National state actor,third country,National state actor,0,0,0,1,Hanauer ÖTV,subnational union ,,,,,,,,,,,,,,,,1,0,0,1,0
D,2005,FR,Bush löst Proteste aus_21.02.2005_15,Bush löst Proteste aus,21 Feb 05,15,keine Angabe,"Auch in Gießen Proteste bei Bush-Besuch gegen Irak-Krieg und dagegen, dass er NATO, EU und BR damit einbinden möchte",Tuesday,D: Gießen,0,1,"demonstration, protest march",,,1000,0,national campaign,Peace/foreign affairs,Peace/foreign affairs,Peace/foreign affairs,,,,,,,c1 nationalistic-ethnic,c1 nationalistic-ethnic,,,,0,third country,National state actor,national,National state actor,0,0,0,3,Gießener Friedensinitiativen,"subnational social movement organisation, initiative, network",Attac,"national social movement organisation, initiative, network",PDS,national party ,,,,,,,,,,,,1,,0,1,0
D,2005,FR,Nein zur EU-Verfassung. Ostermarschierer_29.03.2005_1,Nein zur EU-Verfassung. Ostermarschierer,29 Mar 05,1,S Stadt/NACTITEL Nachrichten (Titelseite),"Größter Ostermarsch in Wittstock fordert BR auf, Pläne gegen den Ausbau der militärischen Nutzung des ""Bombodroms"". Als Teil der Ostermarschierer, können jedoch auch die anderen Forderungen dieser Veranstaltung zugeschrieben werden",Unknown,D: Wittstock,0,1,"demonstration, protest march",5000,,5000,0,national campaign,Peace/foreign affairs,Peace/foreign affairs,EU integration (general),c3 multiculturalist-universalist,ou5 other utilitarian,,c3 multiculturalist-universalist,,,c3 multiculturalist-universalist,,,0,0,0,national,National state actor,,,0,0,0,1,"Bürgerinitiative ""Freie Heide""","subnational social movement organisation, initiative, network",,,,,,,,,,,,,,,,1,0,0,1,0
D,1997,FR,Ostsee-Autobahn. Rodungsarbeiten nach_23.12.1997_4,Ostsee-Autobahn. Rodungsarbeiten nach,23 Dec 97,4,NAC,Proteste gegen Rodungsarbeiten für den Bau der Ostseeautobahn; Bauarbeiten verstoßen gegen EU-Naturschutzbestimmunge (deshalb auch Klage),Monday,D: Peenetal,0,1,"demonstration, protest march",40,,40,0,national campaign,Environment/animal,,,ou1 political efficiency & efficacy,,,,,,,,,1,,,national,Economic actor,,,0,1,1,1,Bund für Umwelt und Naturschutz (BUND),"national social movement organisation, initiative, network",,,,,,,,,,,,,"EU-Bezug wird in Zusammenhang mit Klage hergestellt, also BUND betont, dass es gegen Nautrschutzbestimmungen der EU verstößt, deswegen hatte sie beim BVG Klage eingereicht",,,0,1,0,1,0
